Unnamed: 0,item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,designer,depth,height,width,num_reviews,num_purchases,review_text,sentiment_score,sentiment_labels,sentiment
629,90291698,Luxury LAXVIKEN,Bookcases & shelving units,196.88383036941897,No old price,True,https://www.ikea.com/sa/en/p/laxviken-door-white-90291698/,No,"        Door,          60x64 cm",IKEA of Sweden,,64.0,60.0,699,4231,"[""Amazing! Transformed my bathroom. Will buy more."", ""Best Luxury ever. Comfortable and easy to use."", ""Great value for money. Easy to assemble and looks amazing in my kitchen.""]",0.8105333333333333,"[0.6239, 0.886, 0.9217]",positive
630,9278338,Compact KALLAX,Bookcases & shelving units,1316.1507074057035,No old price,True,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-10-inserts-white-s09278338/,Yes,"        Shelving unit with 10 inserts,          182x182 cm",Tord Björklund/IKEA of Sweden,39.0,182.0,182.0,656,1236,"[""Perfect for hallway. Well-made and durable. 5 stars!"", ""Excellent purchase! Fits perfectly and very practical."", ""Too expensive for what it is.""]",0.4864,"[0.6114, 0.8478, 0.0]",positive
631,29287997,Compact IVAR,Bookcases & shelving units,704.5910063892122,No old price,True,https://www.ikea.com/sa/en/p/ivar-shelving-unit-with-cover-s29287997/,No,"        Shelving unit with cover,          89x50x179 cm",IKEA of Sweden,50.0,179.0,89.0,879,634,"[""Great value for money. Easy to assemble and looks amazing in my living room."", ""Perfect for kitchen. Well-made and durable. 5 stars!"", ""Excellent purchase! Fits perfectly and very practical.""]",0.7936333333333333,"[0.9217, 0.6114, 0.8478]",positive
632,69248560,Luxury IVAR,Bookcases & shelving units,1081.8398420284202,No old price,True,https://www.ikea.com/sa/en/p/ivar-2-sec-storage-unit-w-foldable-table-pine-s69248560/,No,"        2 sec/storage unit w foldable table,          175x30-104x179 cm",IKEA of Sweden,,179.0,175.0,737,2241,"[""Best Luxury ever. Comfortable and easy to use."", ""Too expensive for what it is."", ""Disappointed with the color \u2013 not as shown.""]",0.13643333333333332,"[0.886, 0.0, -0.4767]",positive
633,90422326,Luxury IVAR,Bookcases & shelving units,36.4623786010516,No old price,True,https://www.ikea.com/sa/en/p/ivar-wire-shelf-90422326/,No,"        Wire shelf,          83x50 cm",IKEA of Sweden,50.0,,83.0,775,4858,"[""Poor quality materials. Fell apart after a week."", ""Amazing! Transformed my living room. Will buy more."", ""Too expensive for what it is.""]",0.04906666666666667,"[-0.4767, 0.6239, 0.0]",neutral
634,414255,Modern VASSVIKEN,Bookcases & shelving units,129.75791249479664,No old price,True,https://www.ikea.com/sa/en/p/vassviken-door-white-00414255/,No,"        Door,          60x64 cm",IKEA of Sweden,,,,138,1972,"[""Disappointed with the color \u2013 not as shown."", ""Great value for money. Easy to assemble and looks amazing in my bathroom."", ""Not bad, but assembly took longer than expected.""]",0.22576666666666667,"[-0.4767, 0.9217, 0.2323]",positive
635,9188842,Modern EKET,Bookcases & shelving units,380.9028665626846,No old price,True,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-white-s09188842/,Yes,"        Wall-mounted cabinet combination,          105x35x120 cm",IKEA of Sweden/Jon Karlsson,35.0,120.0,105.0,75,3926,"[""Poor quality materials. Fell apart after a week."", ""Love this Modern! Super comfortable and stylish."", ""Best Modern ever. Comfortable and easy to use.""]",0.4409,"[-0.4767, 0.9134, 0.886]",positive
636,9192518,Modern BESTÅ,Bookcases & shelving units,2000.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-lappviken-sindvik-black-brown-clear-glass-s09192518/,Yes,"        TV storage combination/glass doors,          240x40x230 cm",IKEA of Sweden/Marcus Arvonen,40.0,230.0,240.0,116,2200,"[""Best Modern ever. Comfortable and easy to use."", ""Perfect for bathroom. Well-made and durable. 5 stars!"", ""Great value for money. Easy to assemble and looks amazing in my kitchen.""]",0.8063666666666668,"[0.886, 0.6114, 0.9217]",positive
637,9303960,Classic BROR,Bookcases & shelving units,1036.466359343768,No old price,True,https://www.ikea.com/sa/en/p/bror-shelving-unit-white-s09303960/,No,"        Shelving unit,          254x40x110 cm",IKEA of Sweden,40.0,110.0,254.0,263,2377,"[""Amazing! Transformed my office. Will buy more."", ""Perfect for balcony. Well-made and durable. 5 stars!"", ""Poor quality materials. Fell apart after a week.""]",0.2528666666666667,"[0.6239, 0.6114, -0.4767]",positive
638,19191896,Modern BESTÅ,Bookcases & shelving units,2000.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-black-brown-selsviken-high-gloss-black-smoked-glass-s19191896/,Yes,"        TV storage combination/glass doors,          300x20/40x211 cm",IKEA of Sweden,,211.0,300.0,45,2973,"[""Excellent purchase! Fits perfectly and very practical."", ""Amazing! Transformed my office. Will buy more."", ""Poor quality materials. Fell apart after a week.""]",0.33166666666666667,"[0.8478, 0.6239, -0.4767]",positive
639,19275136,Compact HAVSTA,Bookcases & shelving units,2000.0,No old price,True,https://www.ikea.com/sa/en/p/havsta-storage-combination-dark-brown-s19275136/,Yes,"        Storage combination,          142x47x212 cm",IKEA of Sweden,47.0,212.0,142.0,148,4467,"[""Perfect for office. Well-made and durable. 5 stars!"", ""Amazing! Transformed my hallway. Will buy more."", ""Too expensive for what it is.""]",0.41176666666666667,"[0.6114, 0.6239, 0.0]",positive
640,19297685,Luxury JONAXEL,Bookcases & shelving units,983.2843060141976,"SR 1,098",True,https://www.ikea.com/sa/en/p/jonaxel-frame-mesh-baskets-shelving-units-s19297685/,No,"        Frame/mesh baskets/shelving units,          148x51x173 cm",IKEA of Sweden,51.0,173.0,148.0,940,2894,"[""Amazing! Transformed my balcony. Will buy more."", ""Poor quality materials. Fell apart after a week."", ""Not bad, but assembly took longer than expected.""]",0.1265,"[0.6239, -0.4767, 0.2323]",positive
641,19309725,Luxury ALGOT,Bookcases & shelving units,491.38043050578784,SR 530,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-black-s19309725/,No,"        Wall upright/shelves,          189x41x85 cm",Francis Cayouette,41.0,85.0,189.0,384,3426,"[""Disappointed with the color \u2013 not as shown."", ""Perfect for bedroom. Well-made and durable. 5 stars!"", ""Best Luxury ever. Comfortable and easy to use.""]",0.3402333333333334,"[-0.4767, 0.6114, 0.886]",positive
642,19930205,Classic ALGOT,Bookcases & shelving units,408.8081729727279,SR 530,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-white-s19930205/,No,"        Wall upright/shelves,          132x41x199 cm",Francis Cayouette,41.0,199.0,132.0,362,2399,"[""Amazing! Transformed my hallway. Will buy more."", ""Poor quality materials. Fell apart after a week."", ""Love this Classic! Super comfortable and stylish.""]",0.3535333333333333,"[0.6239, -0.4767, 0.9134]",positive
643,39248359,Compact IVAR,Bookcases & shelving units,969.937140937638,No old price,True,https://www.ikea.com/sa/en/p/ivar-2-sections-shelves-cabinet-pine-s39248359/,No,"        2 sections/shelves/cabinet,          174x30x179 cm",IKEA of Sweden,30.0,179.0,174.0,316,124,"[""Too expensive for what it is."", ""Disappointed with the color \u2013 not as shown."", ""Not bad, but assembly took longer than expected.""]",-0.08146666666666667,"[0.0, -0.4767, 0.2323]",negative
644,39311256,Luxury JONAXEL,Bookcases & shelving units,740.0851387182811,SR 785,True,https://www.ikea.com/sa/en/p/jonaxel-frame-mesh-baskts-clths-rl-shlv-uts-s39311256/,No,"        Frame/mesh baskts/clths rl/shlv uts,          173x51x173 cm",IKEA of Sweden,51.0,173.0,173.0,203,3422,"[""Poor quality materials. Fell apart after a week."", ""Too expensive for what it is."", ""Best Luxury ever. Comfortable and easy to use.""]",0.13643333333333332,"[-0.4767, 0.0, 0.886]",positive
645,39903833,Compact ALGOT,Bookcases & shelving units,129.1455286050466,SR 205,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-drying-rack-white-s39903833/,No,"        Wall upright/shelves/drying rack,          66x61x197 cm",Francis Cayouette,61.0,197.0,66.0,858,3149,"[""Not bad, but assembly took longer than expected."", ""Disappointed with the color \u2013 not as shown."", ""Great value for money. Easy to assemble and looks amazing in my living room.""]",0.22576666666666667,"[0.2323, -0.4767, 0.9217]",positive
646,59279043,Luxury OLAUS,Bookcases & shelving units,332.06226714116855,SR 446,True,https://www.ikea.com/sa/en/p/olaus-2-shelf-sections-s59279043/,No,"        2 shelf sections,          211x36x94 cm",IKEA of Sweden,36.0,94.0,211.0,301,4407,"[""Disappointed with the color \u2013 not as shown."", ""Too expensive for what it is."", ""Not bad, but assembly took longer than expected.""]",-0.08146666666666667,"[-0.4767, 0.0, 0.2323]",negative
647,69248211,Classic IVAR,Bookcases & shelving units,1868.914102669644,No old price,True,https://www.ikea.com/sa/en/p/ivar-3-sections-cabinet-shelves-pine-white-s69248211/,No,"        3 sections/cabinet/shelves,          259x30x226 cm",Sarah Fager/IKEA of Sweden,30.0,226.0,259.0,306,954,"[""Amazing! Transformed my hallway. Will buy more."", ""Best Classic ever. Comfortable and easy to use."", ""Disappointed with the color \u2013 not as shown.""]",0.3444,"[0.6239, 0.886, -0.4767]",positive
648,69294566,Classic VITTSJÖ,Bookcases & shelving units,1030.3813093958263,No old price,True,https://www.ikea.com/sa/en/p/vittsjoe-tv-storage-combination-black-brown-glass-s69294566/,No,"        TV storage combination,          300x36x175 cm",Johan Kroon,36.0,175.0,300.0,338,208,"[""Perfect for living room. Well-made and durable. 5 stars!"", ""Love this Classic! Super comfortable and stylish."", ""Poor quality materials. Fell apart after a week.""]",0.3493666666666666,"[0.6114, 0.9134, -0.4767]",positive
649,89285467,Luxury ALGOT,Bookcases & shelving units,334.92412729626835,SR 375,True,https://www.ikea.com/sa/en/p/algot-shelving-unit-black-s89285467/,No,"        Shelving unit,          127x41x85 cm",Francis Cayouette,41.0,85.0,127.0,138,3641,"[""Love this Luxury! Super comfortable and stylish."", ""Not bad, but assembly took longer than expected."", ""Great value for money. Easy to assemble and looks amazing in my bathroom.""]",0.6891333333333334,"[0.9134, 0.2323, 0.9217]",positive
650,90349005,Classic EKET,Bookcases & shelving units,111.9791218989069,No old price,True,https://www.ikea.com/sa/en/p/eket-underframe-birch-90349005/,No,"        Underframe,          70x25x10 cm",Jon Karlsson,24.0,10.0,69.0,360,3492,"[""Disappointed with the color \u2013 not as shown."", ""Amazing! Transformed my hallway. Will buy more."", ""Excellent purchase! Fits perfectly and very practical.""]",0.33166666666666667,"[-0.4767, 0.6239, 0.8478]",positive
651,60323592,Modern BILLSBRO,Bookcases & shelving units,37.53130059095515,No old price,True,https://www.ikea.com/sa/en/p/billsbro-handle-stainless-steel-colour-60323592/,No,"        Handle,          40 mm",H Preutz/A Fredriksson,,,,348,707,"[""Perfect for balcony. Well-made and durable. 5 stars!"", ""Love this Modern! Super comfortable and stylish."", ""Disappointed with the color \u2013 not as shown.""]",0.3493666666666666,"[0.6114, 0.9134, -0.4767]",positive
652,20273141,Compact HISHULT,Bookcases & shelving units,11.62222618890339,No old price,True,https://www.ikea.com/sa/en/p/hishult-knob-porcelain-white-20273141/,Yes,"        Knob,          23 mm",K Hagberg/M Hagberg,24.0,,,195,1624,"[""Disappointed with the color \u2013 not as shown."", ""Too expensive for what it is."", ""Love this Compact! Super comfortable and stylish.""]",0.14556666666666665,"[-0.4767, 0.0, 0.9134]",positive
653,50334303,Classic BILLSBRO,Bookcases & shelving units,10.0,No old price,True,https://www.ikea.com/sa/en/p/billsbro-handle-white-50334303/,No,"        Handle,          120 mm",H Preutz/A Fredriksson,,,,404,3678,"[""Not bad, but assembly took longer than expected."", ""Love this Classic! Super comfortable and stylish."", ""Best Classic ever. Comfortable and easy to use.""]",0.6772333333333332,"[0.2323, 0.9134, 0.886]",positive
654,30373164,Modern KLACKBERG,Bookcases & shelving units,86.46719606499721,No old price,True,https://www.ikea.com/sa/en/p/klackberg-knob-silver-colour-30373164/,No,"        Knob,          35 mm",Charlie Styrbjörn,30.0,,,543,1757,"[""Amazing! Transformed my kitchen. Will buy more."", ""Too expensive for what it is."", ""Disappointed with the color \u2013 not as shown.""]",0.04906666666666667,"[0.6239, 0.0, -0.4767]",neutral
655,49303958,Modern BROR,Bookcases & shelving units,1546.1843686802897,No old price,True,https://www.ikea.com/sa/en/p/bror-shelving-unit-white-s49303958/,No,"        Shelving unit,          254x40x190 cm",IKEA of Sweden,40.0,190.0,254.0,772,4552,"[""Poor quality materials. Fell apart after a week."", ""Great value for money. Easy to assemble and looks amazing in my hallway."", ""Disappointed with the color \u2013 not as shown.""]",-0.010566666666666688,"[-0.4767, 0.9217, -0.4767]",neutral
656,50295306,Classic BESTÅ,Bookcases & shelving units,150.27858583825892,No old price,True,https://www.ikea.com/sa/en/p/besta-top-panel-for-tv-glass-white-50295306/,Yes,"        Top panel for TV,          180x40 cm",IKEA of Sweden,40.0,,180.0,379,476,"[""Not bad, but assembly took longer than expected."", ""Great value for money. Easy to assemble and looks amazing in my bathroom."", ""Best Classic ever. Comfortable and easy to use.""]",0.68,"[0.2323, 0.9217, 0.886]",positive
657,50275596,Modern OXBERG,Bookcases & shelving units,99.51749825779991,No old price,True,https://www.ikea.com/sa/en/p/oxberg-door-white-50275596/,Yes,"        Door,          40x97 cm",502.755.96 Adjustable hinges allow you to adjust the door horizontally and vertically.Behind the panel doors you can keep your belongings hidden and free from dust.Hinges included.Knobs included.1 door will fit BILLY bookcase 40 cm and 2 doors will fit BILLY bookcase 80 cm.Can be used on the corner unit only if the shelf next to it has no doors.The door does not fit bookcases purchased in the spring of 2014 or earlier.,,97.0,40.0,181,2311,"[""Best Modern ever. Comfortable and easy to use."", ""Great value for money. Easy to assemble and looks amazing in my living room."", ""Too expensive for what it is.""]",0.6025666666666667,"[0.886, 0.9217, 0.0]",positive
658,90333938,Modern EKET,Bookcases & shelving units,253.9616952153571,No old price,True,https://www.ikea.com/sa/en/p/eket-cabinet-w-door-and-1-shelf-white-90333938/,Yes,"        Cabinet w door and 1 shelf,          35x35x70 cm",Jon Karlsson,35.0,70.0,35.0,605,3943,"[""Best Modern ever. Comfortable and easy to use."", ""Perfect for bedroom. Well-made and durable. 5 stars!"", ""Excellent purchase! Fits perfectly and very practical.""]",0.7817333333333334,"[0.886, 0.6114, 0.8478]",positive
659,10373495,Classic BEKANT,Bookcases & shelving units,1492.112791761521,No old price,True,https://www.ikea.com/sa/en/p/bekant-shelving-unit-black-10373495/,Yes,"        Shelving unit,          121x134 cm",Eva Lilja Löwenhielm,45.0,134.0,121.0,521,798,"[""Best Classic ever. Comfortable and easy to use."", ""Excellent purchase! Fits perfectly and very practical."", ""Love this Classic! Super comfortable and stylish.""]",0.8824,"[0.886, 0.8478, 0.9134]",positive
660,29308645,Classic JONAXEL,Bookcases & shelving units,873.5267598623952,SR 951,True,https://www.ikea.com/sa/en/p/jonaxel-frame-w-bskts-clths-rl-shlv-uts-s29308645/,No,"        Frame/w bskts/clths rl/shlv uts,          198x51x173 cm",IKEA of Sweden,51.0,173.0,198.0,728,4443,"[""Great value for money. Easy to assemble and looks amazing in my living room."", ""Perfect for kitchen. Well-made and durable. 5 stars!"", ""Amazing! Transformed my office. Will buy more.""]",0.719,"[0.9217, 0.6114, 0.6239]",positive
661,80291632,Luxury SELSVIKEN,Bookcases & shelving units,139.06282117519217,No old price,True,https://www.ikea.com/sa/en/p/selsviken-door-high-gloss-white-80291632/,Yes,"        Door,          60x64 cm",IKEA of Sweden,,64.0,60.0,834,3643,"[""Not bad, but assembly took longer than expected."", ""Love this Luxury! Super comfortable and stylish."", ""Too expensive for what it is.""]",0.38189999999999996,"[0.2323, 0.9134, 0.0]",positive
662,90347515,Luxury ENERYDA,Bookcases & shelving units,34.34493459568003,No old price,True,https://www.ikea.com/sa/en/p/eneryda-cup-handle-brass-colour-90347515/,Yes,"        Cup handle,          89 mm",Francis Cayouette,30.0,,22.0,930,373,"[""Amazing! Transformed my office. Will buy more."", ""Best Luxury ever. Comfortable and easy to use."", ""Disappointed with the color \u2013 not as shown.""]",0.3444,"[0.6239, 0.886, -0.4767]",positive
663,40348895,Classic ÖSTERNÄS,Bookcases & shelving units,59.131504577324705,No old price,True,https://www.ikea.com/sa/en/p/oesternaes-leather-handle-tanned-leather-40348895/,No,"        Leather handle,          153 mm",H Preutz/A Fredriksson,,,25.0,590,1578,"[""Poor quality materials. Fell apart after a week."", ""Excellent purchase! Fits perfectly and very practical."", ""Best Classic ever. Comfortable and easy to use.""]",0.4190333333333333,"[-0.4767, 0.8478, 0.886]",positive
664,80385348,Classic IVAR,Bookcases & shelving units,60.74308434645671,No old price,True,https://www.ikea.com/sa/en/p/ivar-drawer-white-80385348/,No,"        Drawer,          39x30x14 cm",Sarah Fager,30.0,14.0,39.0,80,4401,"[""Perfect for balcony. Well-made and durable. 5 stars!"", ""Amazing! Transformed my kitchen. Will buy more."", ""Disappointed with the color \u2013 not as shown.""]",0.2528666666666667,"[0.6114, 0.6239, -0.4767]",positive
665,275674,Luxury OXBERG,Bookcases & shelving units,247.12860455383793,No old price,True,https://www.ikea.com/sa/en/p/oxberg-panel-glass-door-black-brown-00275674/,Yes,"        Panel/glass door,          40x192 cm",002.756.74 Adjustable hinges allow you to adjust the door horizontally and vertically.Panel/glass doors provide dust-free storage and let you hide or display things according to your needs.Hinges included.Knobs included.Handle with care! A damaged edge or scratched surface can cause the glass to suddenly crack and/or break. Avoid collisions from the side - this is where the glass is most vulnerable.1 door will fit BILLY bookcase 40 cm and 2 doors will fit BILLY bookcase 80 cm.Can be used on the corner unit only if the shelf next to it has no doors.The door does not fit bookcases purchased in the spring of 2014 or earlier.,,192.0,40.0,474,55,"[""Poor quality materials. Fell apart after a week."", ""Too expensive for what it is."", ""Perfect for balcony. Well-made and durable. 5 stars!""]",0.044900000000000016,"[-0.4767, 0.0, 0.6114]",neutral
666,9285683,Luxury IVAR,Bookcases & shelving units,720.9004556515829,No old price,True,https://www.ikea.com/sa/en/p/ivar-shelving-unit-with-shelves-rails-pine-s09285683/,No,"        Shelving unit with shelves/rails,          174x50x179 cm",IKEA of Sweden,50.0,179.0,174.0,804,2006,"[""Excellent purchase! Fits perfectly and very practical."", ""Great value for money. Easy to assemble and looks amazing in my office."", ""Too expensive for what it is.""]",0.5898333333333333,"[0.8478, 0.9217, 0.0]",positive
667,9288021,Compact IVAR,Bookcases & shelving units,593.0798597716538,No old price,True,https://www.ikea.com/sa/en/p/ivar-shelving-unit-with-shelves-rails-pine-s09288021/,No,"        Shelving unit with shelves/rails,          174x50x124-179 cm",IKEA of Sweden,50.0,,174.0,794,4567,"[""Perfect for bathroom. Well-made and durable. 5 stars!"", ""Disappointed with the color \u2013 not as shown."", ""Excellent purchase! Fits perfectly and very practical.""]",0.3275,"[0.6114, -0.4767, 0.8478]",positive
668,10388661,Modern HAVSTA,Bookcases & shelving units,26.980603832139764,No old price,True,https://www.ikea.com/sa/en/p/havsta-plinth-white-10388661/,Yes,"        Plinth,          81x37x12 cm",IKEA of Sweden,37.0,12.0,81.0,108,4336,"[""Great value for money. Easy to assemble and looks amazing in my living room."", ""Love this Modern! Super comfortable and stylish."", ""Perfect for bedroom. Well-made and durable. 5 stars!""]",0.8155,"[0.9217, 0.9134, 0.6114]",positive
669,49903842,Classic ALGOT,Bookcases & shelving units,253.43013703844923,SR 326,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-white-s49903842/,No,"        Wall upright/shelves,          66x61x197 cm",Francis Cayouette,61.0,197.0,66.0,119,4026,"[""Not bad, but assembly took longer than expected."", ""Great value for money. Easy to assemble and looks amazing in my hallway."", ""Love this Classic! Super comfortable and stylish.""]",0.6891333333333334,"[0.2323, 0.9217, 0.9134]",positive
670,50334317,Compact BILLSBRO,Bookcases & shelving units,69.92170384995258,No old price,True,https://www.ikea.com/sa/en/p/billsbro-handle-white-50334317/,Yes,"        Handle,          520 mm",H Preutz/A Fredriksson,,,,683,4063,"[""Poor quality materials. Fell apart after a week."", ""Disappointed with the color \u2013 not as shown."", ""Love this Compact! Super comfortable and stylish.""]",-0.013333333333333345,"[-0.4767, -0.4767, 0.9134]",neutral
671,69017475,Modern KALLAX,Bookcases & shelving units,853.532195351837,No old price,True,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-8-inserts-white-s69017475/,Yes,"        Shelving unit with 8 inserts,          147x147 cm",Tord Björklund,39.0,147.0,147.0,23,1759,"[""Amazing! Transformed my balcony. Will buy more."", ""Great value for money. Easy to assemble and looks amazing in my hallway."", ""Best Modern ever. Comfortable and easy to use.""]",0.8105333333333333,"[0.6239, 0.9217, 0.886]",positive
672,70348894,Luxury BJÄRRED,Bookcases & shelving units,42.146248118393025,No old price,True,https://www.ikea.com/sa/en/p/bjaerred-handle-stainless-steel-black-leather-70348894/,No,"        Handle,          175 mm",H Preutz/A Fredriksson,34.0,,,581,3457,"[""Excellent purchase! Fits perfectly and very practical."", ""Love this Luxury! Super comfortable and stylish."", ""Disappointed with the color \u2013 not as shown.""]",0.42816666666666664,"[0.8478, 0.9134, -0.4767]",positive
673,79320758,Modern SVALNÄS,Bookcases & shelving units,1822.571182680084,No old price,True,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-workspace-combination-bamboo-white-s79320758/,No,"        Wall-mounted workspace combination,          213x35x176 cm",Jon Karlsson,35.0,176.0,213.0,864,2539,"[""Great value for money. Easy to assemble and looks amazing in my bedroom."", ""Not bad, but assembly took longer than expected."", ""Best Modern ever. Comfortable and easy to use.""]",0.68,"[0.9217, 0.2323, 0.886]",positive
674,89248535,Compact IVAR,Bookcases & shelving units,1056.8497661056435,No old price,True,https://www.ikea.com/sa/en/p/ivar-3-sections-shelves-pine-s89248535/,No,"        3 sections/shelves,          259x50x226 cm",IKEA of Sweden,50.0,226.0,259.0,204,1632,"[""Poor quality materials. Fell apart after a week."", ""Not bad, but assembly took longer than expected."", ""Perfect for office. Well-made and durable. 5 stars!""]",0.12233333333333335,"[-0.4767, 0.2323, 0.6114]",positive
675,9903820,Compact ALGOT,Bookcases & shelving units,218.4436662481825,SR 310,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-rod-white-s09903820/,No,"        Wall upright/shelves/rod,          66x41x197 cm",Francis Cayouette,41.0,197.0,66.0,774,914,"[""Best Compact ever. Comfortable and easy to use."", ""Excellent purchase! Fits perfectly and very practical."", ""Amazing! Transformed my bathroom. Will buy more.""]",0.7858999999999999,"[0.886, 0.8478, 0.6239]",positive
676,10323599,Modern BILLSBRO,Bookcases & shelving units,46.78848309068343,No old price,True,https://www.ikea.com/sa/en/p/billsbro-handle-stainless-steel-colour-10323599/,Yes,"        Handle,          2220 mm",H Preutz/A Fredriksson,,,,180,1527,"[""Poor quality materials. Fell apart after a week."", ""Too expensive for what it is."", ""Excellent purchase! Fits perfectly and very practical.""]",0.12369999999999999,"[-0.4767, 0.0, 0.8478]",positive
677,19221087,Compact EKET,Bookcases & shelving units,1253.0454088684724,"SR 1,277",True,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-feet-white-light-grey-s19221087/,Yes,"        Cabinet combination with feet,          140x35x212 cm",IKEA of Sweden/Jon Karlsson,35.0,212.0,140.0,965,2936,"[""Excellent purchase! Fits perfectly and very practical."", ""Poor quality materials. Fell apart after a week."", ""Best Compact ever. Comfortable and easy to use.""]",0.4190333333333333,"[0.8478, -0.4767, 0.886]",positive
678,19277116,Compact BILLY / BOTTNA,Bookcases & shelving units,333.7135678629492,No old price,True,https://www.ikea.com/sa/en/p/billy-bottna-bookcase-with-display-shelf-white-beige-s19277116/,Yes,"        Bookcase with display shelf,          80x28x202 cm",Gillis Lundgren/K Hagberg/M Hagberg,28.0,202.0,80.0,855,2699,"[""Best Compact ever. Comfortable and easy to use."", ""Not bad, but assembly took longer than expected."", ""Poor quality materials. Fell apart after a week.""]",0.21386666666666668,"[0.886, 0.2323, -0.4767]",positive
679,20330599,Luxury UPPLEVA,Bookcases & shelving units,224.43110189988317,No old price,True,https://www.ikea.com/sa/en/p/uppleva-bracket-for-tv-swivel-light-grey-20330599/,No,"        Bracket for TV, swivel,          37-55 ""","203.305.99 The TV-bracket can be angled for change of viewing position, and easy access to cables and connections.The TV bracket has integrated cable management so you can easily gather and conceal wires for a neater TV solution.UPPLEVA TV-brackets are VESA-compatibleFits most 37-55"" flat screen TVs.Fits MOSTORP, MALSJÖ and BESTÅ TV benches.",,,,378,3756,"[""Amazing! Transformed my hallway. Will buy more."", ""Too expensive for what it is."", ""Love this Luxury! Super comfortable and stylish.""]",0.5124333333333334,"[0.6239, 0.0, 0.9134]",positive
680,29275715,Modern BROR,Bookcases & shelving units,2000.0,No old price,True,https://www.ikea.com/sa/en/p/bror-storage-w-shelves-cabinet-trolley-s29275715/,No,        Storage w shelves/cabinet/trolley,IKEA of Sweden,,,,540,1156,"[""Disappointed with the color \u2013 not as shown."", ""Love this Modern! Super comfortable and stylish."", ""Best Modern ever. Comfortable and easy to use.""]",0.4409,"[-0.4767, 0.9134, 0.886]",positive
681,29286399,Luxury EKET,Bookcases & shelving units,638.4189645756554,No old price,True,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-white-light-grey-dark-grey-s29286399/,Yes,"        Wall-mounted cabinet combination,          175x35x70 cm",IKEA of Sweden/Jon Karlsson,35.0,70.0,175.0,32,2310,"[""Poor quality materials. Fell apart after a week."", ""Best Luxury ever. Comfortable and easy to use."", ""Perfect for bathroom. Well-made and durable. 5 stars!""]",0.3402333333333334,"[-0.4767, 0.886, 0.6114]",positive
682,29294554,Luxury VITTSJÖ,Bookcases & shelving units,684.5095946744045,No old price,True,https://www.ikea.com/sa/en/p/vittsjoe-storage-combination-black-brown-glass-s29294554/,No,"        Storage combination,          202x36x175 cm",Johan Kroon,36.0,175.0,202.0,169,1183,"[""Disappointed with the color \u2013 not as shown."", ""Excellent purchase! Fits perfectly and very practical."", ""Not bad, but assembly took longer than expected.""]",0.2011333333333333,"[-0.4767, 0.8478, 0.2323]",positive
683,29912767,Luxury ALGOT,Bookcases & shelving units,537.9874912245584,SR 627,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-rod-white-s29912767/,No,"        Wall upright/shelves/rod,          190x40x84 cm",Francis Cayouette,40.0,84.0,190.0,104,4723,"[""Too expensive for what it is."", ""Not bad, but assembly took longer than expected."", ""Great value for money. Easy to assemble and looks amazing in my balcony.""]",0.38466666666666666,"[0.0, 0.2323, 0.9217]",positive
684,30323598,Compact BILLSBRO,Bookcases & shelving units,24.55744382216109,No old price,True,https://www.ikea.com/sa/en/p/billsbro-handle-stainless-steel-colour-30323598/,No,"        Handle,          1880 mm",H Preutz/A Fredriksson,,,,187,4049,"[""Best Compact ever. Comfortable and easy to use."", ""Great value for money. Easy to assemble and looks amazing in my hallway."", ""Disappointed with the color \u2013 not as shown.""]",0.44366666666666665,"[0.886, 0.9217, -0.4767]",positive
685,40226790,Compact UPPLEVA,Bookcases & shelving units,159.25996860344776,No old price,True,https://www.ikea.com/sa/en/p/uppleva-wall-bracket-for-tv-tilt-swivel-40226790/,No,"        Wall bracket for TV, tilt/swivel,          19-32 """,IKEA of Sweden,,,,90,508,"[""Excellent purchase! Fits perfectly and very practical."", ""Best Compact ever. Comfortable and easy to use."", ""Too expensive for what it is.""]",0.5779333333333333,"[0.8478, 0.886, 0.0]",positive
686,49017749,Classic ALGOT,Bookcases & shelving units,469.3934920368373,SR 557,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-white-s49017749/,No,"        Wall upright/shelves,          190x41x87 cm",Francis Cayouette,41.0,87.0,190.0,775,4984,"[""Love this Classic! Super comfortable and stylish."", ""Too expensive for what it is."", ""Best Classic ever. Comfortable and easy to use.""]",0.5998,"[0.9134, 0.0, 0.886]",positive
